	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679862_13B.CEL	GSM679861_12A.CEL
200730_s_at	7.76190788725296	7.68750819723886	7.85815934727664	8.26334411386718	7.54164297390218	7.5201205210772
200731_s_at	7.50968194261832	7.56990694117223	7.61023050670579	7.54165742937386	7.07178994471088	7.41590747283044
200732_s_at	8.30784336116425	8.47865974934224	8.37494203301205	8.16086576557679	8.09997564008967	8.46027425839979
200733_s_at	9.69800198610656	9.44908102211533	9.60503515285193	9.50432180955921	8.8282755890813	9.35830215044852
200734_s_at	9.1819545881223	9.13128532856067	9.27062009086904	9.24322285603748	9.65806633231396	9.35078493784603
200735_x_at	13.0535745120579	12.9966757656167	13.1020604510135	13.0679360078922	12.9355484721142	12.8148365152946
200736_s_at	9.54251069794747	9.1428297673034	9.63159382577437	9.46547545724753	9.14832892157555	8.55474824088158
200737_at	9.80805250297935	9.79264547479358	9.72484226960218	9.87423195556752	9.73476106660429	9.68713410582384
200738_s_at	11.6013276354614	11.6527404590834	11.6472185222287	11.6945146696636	11.4572378395756	11.684979136631
200739_s_at	8.62795700919428	8.76841744705542	8.71678985047082	8.68023972997833	8.36543414759365	8.17320183761298
200740_s_at	10.793466940532	10.7913636061602	10.797457996463	10.6910780417505	10.3147717712706	10.186451382713
200741_s_at	13.2098731326039	13.2167209626574	13.2128054996078	13.2387245812937	13.2703135323662	13.1884429905299
200742_s_at	6.634727952489	7.18093925288336	6.72664347508764	7.02864047729991	8.40982956839819	8.09944031490701
200743_s_at	8.24400022610663	8.79720220938877	8.31129702539998	8.5406816636696	9.82362483349755	9.46028757423655
200744_s_at	9.90886830393602	9.81460983535707	9.87344775571272	9.85477068572836	9.77363752539471	9.60813059328797
200745_s_at	10.690437483155	10.6566595928802	10.7251975852212	10.8100229275587	10.8072341645111	10.5597913343234
200746_s_at	10.5913888967378	10.4667147160063	10.6214771577772	10.6525509596093	10.534499123499	10.3891971467856
200747_s_at	8.63341311448273	8.96381805071565	8.67680967792475	8.56058877684829	9.1723099460613	9.03273399063083
200748_s_at	12.1549072381064	12.3481447350703	12.2274603288207	12.1502670072613	12.3081139487918	12.0159777352143
200749_at	10.3053731628608	10.1658698295705	10.4212451621733	10.3420817173726	9.50736836379797	9.69760855191223
200750_s_at	12.4114535004281	12.3846805697247	12.4636933862719	12.4075049100003	11.9369360804533	12.0718945382628
200751_s_at	10.9198926326316	10.8741036482228	10.8794077667754	11.0443755786716	10.3607102226078	10.2439709757999
200752_s_at	6.20715671232934	6.36536128017891	6.22737762296115	6.47739339927213	7.34091956647313	7.32814096360998
200753_x_at	10.5388099063137	10.4419001559598	10.4853928028924	10.7689562118036	9.49138443329478	9.64489334537251
200754_x_at	12.0196840683691	11.950584868885	11.9941392763304	11.9843323541064	11.3045581038134	11.5481979285447
200755_s_at	10.442429786645	10.4221521246052	10.4469219978849	10.6392504037548	11.5225863493097	11.6278677905723
200756_x_at	9.08693861508156	9.01664711226903	9.07124944935395	9.50604506511817	10.435017832298	10.1725699571595
200757_s_at	10.1153814575107	10.053372888608	10.1531087247375	10.2555215781336	11.2191999375079	11.311468905586
200758_s_at	9.37143473242579	9.41689498580871	9.49904861955395	9.28004743499209	9.65644449405903	9.72098524596085
200759_x_at	9.62971372351882	9.71451187392698	9.59169419294122	9.45754055853907	9.82723685128058	9.98624062029172
200760_s_at	8.26881493110838	8.77223219607223	8.40377120141726	8.60557707691403	9.8934532424345	9.74715272949816
200761_s_at	9.18932579420956	9.68090809214568	9.19213047068738	9.13212153029035	10.4378560954609	10.6769816274894
200762_at	12.3335012863859	12.3637756788122	12.3403289915006	12.2499825255825	12.4056999235025	12.3357977680971
200763_s_at	13.3109601848347	13.2610452122222	13.2895431300025	13.312498004403	13.2907520294537	13.2008157980195
200764_s_at	9.52393442349813	9.54030659388642	9.52106984428452	9.74346223240577	9.98702687516492	10.065803855082
200765_x_at	10.1209806855363	10.174686504017	10.2027889843069	10.2815520673065	10.6859980683839	10.6896516349468
200766_at	6.08886626625696	6.30560598919356	6.1353363600071	6.16871243420914	6.84726360429294	6.68092611332637
200767_s_at	6.37363122887833	6.46611945034026	6.46982424242725	6.71071885775101	6.59728437135623	6.45228448186678
200768_s_at	10.5192408769021	10.6052403096459	10.5975249770184	10.382920703442	9.46543998072248	9.92148137177948
200769_s_at	8.05262285563918	8.0670890482548	8.12795124345703	8.55868061390114	6.92046092169184	7.15804252247338
200770_s_at	9.48421010164961	9.71004624197178	9.58218793669476	9.56327375359787	10.6624607029193	11.0844108167248
200771_at	9.61744407434372	9.82469540622149	9.74937294975275	9.33754443607301	11.2870414065834	11.5828163611349
200772_x_at	11.6109331587603	11.5167014758251	11.6512203886282	11.6806071450668	11.3214629584667	11.0335194170358
200773_x_at	12.476137109624	12.4718711402342	12.4460161959499	12.5635221077882	12.1981484879807	12.2827313048134
200774_at	10.292169331452	10.4912849482181	10.3918123477686	10.3539846136095	10.4670833797252	10.6653404601566
200775_s_at	12.1577590904528	12.2169019764482	12.1699563130151	12.1371506156124	11.7879432144804	11.9578638311906
200776_s_at	10.3707023615184	10.4175384639971	10.2845741136754	10.7826192028267	10.4528320769088	10.3432183946293
200777_s_at	11.0942755430509	11.0638999032412	11.1140807441853	11.0905285737797	10.9501690245638	11.1475264437322
200778_s_at	10.570468938175	10.6136586834358	10.5618296842655	10.8846604680294	11.3022190917157	11.0764944990442
200779_at	11.2189331634101	11.0603428721146	11.1861304130154	10.9656453063121	11.0181733107405	10.8869990392815
200780_x_at	12.3277860836439	12.4306850886486	12.378994236385	12.4572368405856	12.7574006301127	12.6106877308077
200781_s_at	13.5309966462072	13.4948052758575	13.4798642611938	13.5543648487467	13.4901870438282	13.3781029390223
200782_at	11.4872086400344	11.5475267175457	11.5107179045503	11.7681270068997	11.9428407903525	11.8205386745074
200783_s_at	11.0609059695744	11.1490482953297	11.0899929988901	11.0716102882167	10.3128508480228	10.2761134619641
200784_s_at	5.72003354569929	5.77522649140466	5.74422845528126	5.87692643651681	6.84229226214435	6.44188638947046
200785_s_at	5.527574680356	5.74886908614438	5.4541370684222	5.54709963070108	7.16559228743578	6.60592097142055
200786_at	11.9297908753186	11.8819970578805	11.9544203445127	11.825571121995	11.7909884721519	11.8226078678636
200787_s_at	8.24535064120471	7.65276921883797	8.35222403357564	8.65988226658025	8.68330719817151	8.46016231882127
200788_s_at	9.97796631650929	9.23217868306781	10.0173536724201	10.0048848366857	10.2359308339691	10.2774036607907
200789_at	9.07949722012061	9.09364515743839	9.22985086187858	9.24063050162221	9.09037713903324	8.63224353206544
200790_at	12.2948468555735	12.0964874493667	12.3180947921955	12.1826918317102	10.7857666775166	11.1770665106026
200791_s_at	9.86672703214716	9.98915124571147	10.0197144966068	9.9087960247655	10.7297841210789	11.0012725470483
200792_at	12.0053292114057	11.9597967554003	11.9893638697768	11.987796700557	11.7480576292204	11.7089236431812
200793_s_at	9.8958065967676	10.1124998791689	9.97579807954856	9.87205151024948	9.66336884351584	9.53384884870579
200794_x_at	10.8385116436015	10.8074821046346	10.8249981406973	10.9404960390935	11.0608315184351	10.7625024206981
200795_at	5.53396575416216	6.31572377338908	5.71520378394287	5.36350648642674	8.50780674871064	9.06368505893253
200796_s_at	6.18520603636406	6.2701548948919	6.13442948865907	6.82772249045376	5.75051695597821	5.41800171581892
200797_s_at	10.1590366499753	10.3511800953913	10.192536454647	10.1517934977259	9.61898811735049	9.64598099826146
200798_x_at	10.1441470928695	10.1982380423567	10.036840057428	10.1192370028414	9.18591451539021	9.13760676083832
200799_at	11.2475501700646	11.6034762059148	11.1917378317772	10.8489995109409	11.1537097310406	11.3364673010402
200800_s_at	9.44098054592752	9.80788465137922	9.38565168177377	9.18759953961349	9.31729427418486	9.26611443151225
200801_x_at	13.4582485281636	13.3586078760025	13.4741065226566	13.5206940195842	13.5231260657546	13.5694138863216
200802_at	10.2782726597313	10.079880184853	10.2630069171792	10.1959053145564	10.2915024395112	10.3827422699678
200803_s_at	11.4939471626501	11.6270707540677	11.4880229326593	11.7797656166628	11.8508119264367	11.7944405196871
200804_at	10.1169070798284	10.2804567198522	10.1828206844785	10.3523989539874	10.5239253249807	10.4356767877284
200805_at	8.6422287415762	8.84348863035965	8.66647326904637	8.90729413214785	8.87522243108015	8.79971504204974
200806_s_at	12.3628989990618	12.3251589772234	12.2848639844319	12.4605237090702	11.9166909981856	11.9002756287024
200807_s_at	13.0136592600782	13.0599077165946	12.9537075751695	13.0174011709825	12.5838442041965	12.7850226068385
200808_s_at	9.02918561419054	8.52001618922389	9.10835023633088	9.45661844465591	9.38706125679598	9.30932478736062
200809_x_at	12.9512272912439	12.8168370026435	12.9977263892985	12.886414240046	12.8190377862763	12.6078241411346
200810_s_at	10.8806738582637	11.1127462287749	11.0502493582585	11.0737615503483	11.1016738701641	10.8850735194769
200811_at	9.04271287552114	9.32422658133786	9.1428425237281	9.38037593933621	9.35128930656505	9.05954741179776
200812_at	11.6575877342762	11.5907422361347	11.6113265855802	11.6104970338855	11.1042846393966	11.0934417096417
200813_s_at	8.31707080469985	8.35876207611971	8.46465496708501	8.5941235452081	8.49133358313325	8.38194434964033
200814_at	10.4440831177009	10.7507765925545	10.577788967582	10.8009928171742	10.4849650977784	10.3050381888993
200815_s_at	10.4927829719004	10.4289486573256	10.4276433637274	10.1952988844391	10.3143933247712	10.3797566234159
200816_s_at	9.23425862904496	9.39848009893939	9.27528014565301	9.31999783937579	9.36972297728021	9.40641764309064
200817_x_at	13.2735602805601	13.1742191075322	13.2610954434586	13.2732488360902	13.3149034388727	13.2024571024378
200818_at	12.1013519909392	12.0499643820452	12.1615563926362	12.1006089872719	11.9073479315996	11.6059887286784
200819_s_at	13.3716567004401	13.3657130023807	13.4303118806095	13.339989179853	13.3128430781146	13.2277719787775
200820_at	10.5219076938683	10.4818784034855	10.565673340039	10.5023020238808	10.6179186598304	10.5830156038318
200821_at	9.49378602691549	9.5369144435232	9.40704592996224	9.31676684888895	9.82241619408344	10.046642749677
200822_x_at	11.6391234359789	11.7075892624945	11.6786665179104	11.7864909318944	11.667605754238	11.6209701570652
200823_x_at	12.2178205911112	12.0981259753577	12.1802983436388	12.2260659318092	12.1358823730608	11.8335817428403
200824_at	11.3102908908702	11.2266614787967	11.3193611196814	11.3349806859383	11.4837050322641	11.1773913440497
200825_s_at	10.4893553514002	10.3820247549759	10.5423006865438	10.6379169307017	11.0222356494664	11.3180524765659
200826_at	12.2051829789795	12.0768200045513	12.2750363007883	12.1808508273562	12.0608422687506	11.9623981063257
200827_at	8.43772569391169	8.65789744843095	8.50414967195447	8.29632958676615	9.62345479440491	9.71006790300895
200828_s_at	10.883437147329	10.7834328331096	10.906400688053	11.0429676429937	10.7341391606247	10.5727430018744
200829_x_at	10.9261685905403	10.767038573626	10.9809625039738	10.9243481008743	10.6090112010581	10.5026205408089
200830_at	11.3811176685348	11.4180696852727	11.3751673316941	11.1787229322613	11.3334310840316	11.5563875681149
200831_s_at	9.37051558170012	9.54782719615035	9.44621945852058	9.35299977843197	9.53576117285133	9.59197910573722
200832_s_at	10.3392959470479	10.6590770948836	10.3806900450813	10.0601555100439	10.2122126547639	10.5892234034488
200833_s_at	11.2965520968429	11.1516611287117	11.2425846376811	11.3101508408276	12.0591939117858	12.0333465556228
200834_s_at	13.2672278301014	13.2360648811255	13.2670522366301	13.2744709038839	13.2960604243434	13.1302380586171
200835_s_at	4.58045866927644	4.45180056439053	4.45285148636145	4.69157693121719	4.795065296693	4.54834510756838
200836_s_at	7.45207356239339	7.29094050322745	7.40548086922544	7.62643921660118	7.89022044389745	7.6250376771747
200837_at	10.8586118699861	10.9285895723855	10.830924565183	10.8715272073238	11.0265383719904	11.0629323680308
200838_at	8.65901774014884	8.79542492147492	8.73040927384311	8.78559610070809	10.4517302369352	10.385200944325
200839_s_at	10.0321279328963	10.1691842299	10.0892077449537	10.2001218089078	11.6260803293368	11.6411260898875
200840_at	12.7746823732693	12.635085921729	12.6926633131085	12.6343985577378	12.2766382228097	12.4101410985996
200841_s_at	7.76171033924583	7.75464972063862	7.7648527161276	8.16872763076424	8.29719406700098	8.07131567406845
200842_s_at	10.4304047325793	10.4624268977557	10.5322128559712	10.4360766178228	10.6780599370487	10.741608132395
200843_s_at	9.71521496517579	9.79543564472065	9.75069837666839	9.42526241470807	9.92018940210639	10.1200412180869
200844_s_at	12.0632221903219	11.9130744831993	12.1006951904739	12.0592216587567	12.4122953402422	12.2080475406412
200845_s_at	11.1101788345608	10.8983053175808	11.0905684582502	10.9736709869907	11.4132275124047	11.4091438562784
200846_s_at	10.3405051325617	10.2887041638068	10.300381832019	10.3339794507906	10.4372256485777	10.2846885782836
200847_s_at	11.4349290170729	11.6245675594432	11.3948298846796	11.4295898187491	11.6097064456358	11.807450942999
200848_at	9.44143513453617	9.4042750911491	9.44508732934102	9.45711824031544	9.68735899262911	9.48580624240034
200849_s_at	9.43997475863465	9.37622621901401	9.50687485556486	9.35965493302351	9.57267323951517	9.53133403994525
200850_s_at	10.9379875156161	11.0814967952577	11.0294971214403	11.1492754908962	11.4015512193627	11.1535625938759
200851_s_at	10.4242675861084	10.5329480239141	10.3636967568221	10.3161521464542	10.5806668595825	10.5219916945065
200852_x_at	8.39059895259955	8.44059241047588	8.58094947944626	8.59876253161151	9.01956390784574	8.59345131639453
200853_at	12.0966475451719	11.9833498361981	12.0267839495293	11.9755116020199	11.3440444513179	11.4323926372341
200854_at	8.33321455811041	8.44963248119729	8.48623172201058	8.10550368567036	8.12474208057639	8.21415167165481
200855_at	6.99971080348186	7.23561762007753	7.03623115485718	6.83455581612617	6.68088707460861	6.81704658348064
200856_x_at	6.80399021098324	6.7738553475192	6.83479549214677	6.54078397144256	6.49840136584671	6.58121702726612
200857_s_at	8.22653867868966	8.28663481545526	8.08445414954699	8.06715195987313	7.97156484213007	8.03446367748196
200858_s_at	12.3551675425279	12.3669163303822	12.3544429101362	12.4006915418119	12.2827972543949	12.2365872974554
200859_x_at	10.2723576388133	9.88382303834187	10.2703455142701	10.1887002518783	10.6960284959029	10.5749246100355
200860_s_at	10.2877073049623	10.4198645444799	10.3296183733033	10.1435309323509	9.68895445946791	9.85517761056744
200861_at	8.05689898022268	8.05826159678071	8.03255044029762	7.91383831638884	7.28293006318506	7.57122919513777
200862_at	9.24130729763085	8.9644992893366	9.41578516546426	8.60145094210717	8.56821144413024	8.66658968703223
200863_s_at	10.8340442189067	10.8959901529616	10.8361292835845	10.8976616613395	11.1021625710448	10.9604364212603
200864_s_at	8.0527792715651	8.05362065962843	8.02697595726472	7.99592484738769	7.80046860729624	7.53816814035918
200865_at	2.52981414384865	2.61409710215642	2.34143722921738	2.46841748880121	2.20879429842554	2.425520296389
200866_s_at	10.4715766542923	10.593127319454	10.513899561645	10.6806390867982	11.5269556181848	11.5512089076324
200867_at	8.92801165781591	8.90728793251576	8.9343532838756	9.05224758025598	8.37826998521531	8.46431810999901
200868_s_at	9.12696256298193	9.17005964313028	9.18694163988151	9.37006234663029	8.86997445906698	8.83580265195314
200869_at	13.1596103589711	13.1264249012615	13.1343490835502	13.1939958953368	13.2247215583762	13.0093844409775
200870_at	11.8611903255322	11.7710983719489	11.8154233300231	11.8437933055459	11.8319766459933	11.9072933151974
200871_s_at	11.317240303455	11.3858561172569	11.3177278236902	11.1582716199682	12.0389027226225	12.2767956805215
